Development Status (short),Installed Capacity (MWelec),No. of Turbines,Development Status,Country,X-coordinate,Y-coordinate,year
Operational,16,8,Operational,England,488240,415400,2005
Operational,12,6,Operational,Wales,299608,185606,2012
Operational,2.1,n/a,Operational,Northern Ireland,53147,564212,2009
Operational,1.7,n/a,Operational,England,464288,405319,2014
Operational,15,n/a,Operational,Northern Ireland,64627,583737,2010
Operational,12,n/a,Operational,England,538495,348945,2013
Operational,14.3,n/a,Operational,England,467187,379023,2013
Operational,2.1,n/a,Operational,England,380652,212428,2010
Operational,1.8,n/a,Operational,England,507124,174485,2010
Operational,4.6,n/a,Operational,England,634882,253510,2007
Operational,41.6,n/a,Operational,England,372220,392117,2008
Operational,3.3,n/a,Operational,Wales,237904,219365,2014
Operational,1.3,1,Operational,England,516400,429000,2005
Operational,1.3,2,Operational,England,470140,429460,2006
Operational,2.6,n/a,Operational,England,556616,115760,2013
Operational,1.5,n/a,Operational,England,323785,122205,2014
Operational,1.8,n/a,Operational,England,440294,297805,2012
Operational,3.2,n/a,Operational,England,410184,98499,2011
Operational,8.3,n/a,Operational,Scotland,327767,849116,2008
Operational,11,n/a,Operational,England,473543,138648,2015
Operational,10,n/a,Operational,England,617755,163087,2014
Operational,19,n/a,Operational,England,545005,181988,2010
Operational,8.3,n/a,Operational,England,340122,161010,2014
Operational,4.1,n/a,Operational,England,430420,261470,2013
